Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
3306,Intuitive reciprocal hub,Wilson-Sanchez,Disaster Relief,178654,30272,2023-07-23,2023-09-18,57,Completed,212,142.79,613.72,USD,Kickstarter,Online,No,28082,Europe,Northern Europe,Underdeveloped,Albania,Padillachester,April Elliott,22,terrywhitney@hotmail.com,776314,60.29730034,445,6.639058121,17.66357491,Yes,GoFundMe,9.52,No,Children,Grants,779
3307,Integrated reciprocal database,Perry Inc,Health,252756,200331,2023-03-22,2023-05-15,54,Suspended,1292,155.05,663.93,USD,GoFundMe,Online,Yes,23956,South America,Argentina,Developed,Isle of Man,Karenside,Anthony Cobb,5,cknapp@barajas.com,666143,98.15999598,289,4.245406266,46.38586702,No,Indiegogo,15.15,Yes,Elderly,Grants,819
3308,Self-enabling mobile product,Jackson PLC,Climate,90375,65981,2022-10-01,2023-03-28,178,Cancelled,488,135.21,333.21,USD,Indiegogo,Offline,Yes,42278,Europe,Northern Europe,Developing,South Africa,East Angelaside,Carlos Anderson,22,lopezspencer@hall-gordon.com,923796,7.061387006,488,4.523057501,77.52809778,No,GoFundMe,2.91,No,Elderly,Grants,974
3309,Robust national archive,"Cross, Reyes and Norton",Health,250503,29438,2022-04-30,2022-09-30,153,Active,478,61.59,184.29,GBP,Kickstarter,Online,Yes,65218,Oceania,Melanesia,Developing,Taiwan,Lake Lisaton,Jack Freeman,18,natalie19@hotmail.com,238566,52.14073561,425,6.068034888,26.81740402,No,GoFundMe,28,Yes,Youth,Grants,986
3310,Realigned explicit benchmark,"Johnson, Ortega and Clarke",Arts,212285,43046,2023-05-19,2023-10-07,141,Active,1288,33.42,129,EUR,GoFundMe,Online,Yes,6324,Europe,Northern Europe,Underdeveloped,Bouvet Island (Bouvetoya),Andrewhaven,William Skinner,11,gonzalezjennifer@hotmail.com,839725,1.695322273,11,7.998763521,28.38847659,Yes,GoFundMe,28.51,No,Adults,Crowdfunding,559
3311,Team-oriented actuating capability,"Ortiz, Young and Stevens",Health,289678,31511,2023-03-13,2023-05-25,73,Completed,1224,25.74,117.43,AUD,Kickstarter,Hybrid,Yes,52138,South America,Argentina,Developing,Australia,Lake Wesleyberg,Nicholas Day,15,sampsonwilliam@gmail.com,358231,42.32215007,341,4.410094662,69.29336456,Yes,JustGiving,2.01,No,Children,Crowdfunding,466
3312,Object-based disintermediate pricing structure,Miller-Henry,Climate,347561,106399,2024-02-07,2024-06-11,125,Completed,329,323.4,934.54,INR,Indiegogo,Hybrid,No,62682,Africa,North Africa,Developed,Norway,Kevintown,Kyle Carter,22,tiffanywilliams@conrad.biz,829529,27.05125173,499,5.095428209,11.65842827,Yes,Kickstarter,9.11,Yes,Adults,Subscription,713
3313,Right-sized actuating productivity,Oneill Ltd,Disaster Relief,427283,121822,2023-07-17,2023-08-26,40,Active,1589,76.67,342.39,INR,Indiegogo,Online,Yes,69047,Europe,Western Europe,Underdeveloped,Sao Tome and Principe,Hectorfurt,Stephanie Thompson,15,kbrown@gmail.com,707966,34.24355487,417,3.87629595,31.80023808,No,Kickstarter,3.32,No,Elderly,Events,635
3314,Quality-focused neutral moderator,"Pena, Clarke and Sparks",Health,396061,332842,2023-08-08,2024-02-01,177,Completed,1576,211.19,324.84,EUR,GoFundMe,Online,Yes,95386,North America,Canada,Developed,Northern Mariana Islands,Pricefurt,Cindy Solomon,21,powelldaniel@lane-campos.info,770360,90.71586359,309,0.286446441,33.39241595,Yes,Indiegogo,2.05,No,Youth,Crowdfunding,601
3315,Digitized human-resource capability,Keller-Ward,Climate,466090,371193,2023-08-05,2024-02-01,180,Active,1570,236.43,464.49,USD,JustGiving,Online,Yes,49495,Africa,West Africa,Developing,Gabon,Port Aprilmouth,Nicholas Hernandez,18,jennifer11@yahoo.com,596207,93.20691343,47,2.94255363,78.55516952,Yes,Kickstarter,22.45,No,Children,Crowdfunding,142
3316,Multi-lateral background product,"Davenport, Brandt and Baxter",Education,48254,30007,2023-04-06,2023-08-13,129,Active,163,184.09,666.81,INR,JustGiving,Hybrid,No,66471,North America,Mexico,Developed,Jamaica,West Henry,Eric Ballard,0,robert62@gmail.com,959804,85.71527072,234,8.916045978,79.49403985,No,Kickstarter,13.64,No,Adults,Subscription,509
3317,Digitized bandwidth-monitored leverage,Sharp-Palmer,Health,383464,57163,2023-01-12,2023-05-13,121,Suspended,746,76.63,343.12,AUD,Indiegogo,Online,Yes,97427,Oceania,Melanesia,Underdeveloped,Vanuatu,Timothymouth,Richard Martinez,0,jill26@yahoo.com,744837,81.24134384,196,3.972133388,77.03117454,No,GoFundMe,22.01,Yes,Children,Events,912
3318,Pre-emptive mission-critical system engine,Mitchell-Burke,Climate,415201,109404,2023-11-09,2023-12-17,38,Completed,459,238.35,390.37,USD,Indiegogo,Online,Yes,63325,North America,Canada,Underdeveloped,Aruba,New Monicamouth,Ivan Brooks,9,dhawkins@gmail.com,928937,82.16501501,39,6.564414463,36.62051696,Yes,Indiegogo,28.14,No,Elderly,Subscription,739
3319,Seamless secondary hub,Coleman Inc,Arts,132440,2604,2023-09-23,2023-11-24,62,Cancelled,1241,2.1,3.55,EUR,JustGiving,Offline,Yes,26028,North America,USA,Underdeveloped,Oman,West Williamport,Jermaine Cox,14,brian06@griffin.net,498532,67.20769085,487,5.817538637,71.73558631,Yes,JustGiving,10.05,Yes,Children,Events,732
3320,Focused intangible throughput,"Harris, Haney and James",Arts,242667,134459,2023-01-27,2023-05-26,119,Suspended,1582,84.99,269.23,USD,JustGiving,Online,Yes,18650,Africa,North Africa,Underdeveloped,Guyana,Mendozaberg,Amanda Shaw,10,michaelrivera@schmidt.com,983106,83.13005341,55,1.407233597,83.94081746,Yes,GoFundMe,24.09,No,Elderly,Grants,681
3321,Total web-enabled Internet solution,Logan-Reese,Health,9735,2799,2022-05-24,2022-08-05,73,Completed,691,4.05,15.69,INR,Kickstarter,Hybrid,No,5085,Oceania,New Zealand,Developing,Papua New Guinea,South Amymouth,Isaiah Harvey,8,christopherdurham@liu-jones.com,929999,10.60475881,15,8.033480238,80.85176058,Yes,Kickstarter,28.56,No,Youth,Grants,702
3322,Decentralized 5thgeneration challenge,"Cox, Smith and Rice",Disaster Relief,249179,102690,2022-05-05,2022-06-23,49,Cancelled,1737,59.12,116.11,GBP,Kickstarter,Hybrid,No,48874,Europe,Western Europe,Developing,Andorra,Anthonymouth,Tiffany Acevedo,18,kelly92@gmail.com,315185,31.01280652,350,2.08926405,80.30456827,Yes,Kickstarter,4.52,No,Youth,Grants,966
3323,Reduced actuating access,Simon-Bell,Health,223642,115387,2022-05-31,2022-09-17,109,Suspended,1664,69.34,176.04,INR,GoFundMe,Hybrid,No,47779,North America,Mexico,Developed,Pitcairn Islands,South Reginald,Heidi Bridges,1,joycepowell@hotmail.com,953748,91.20776194,444,2.609510769,52.62479249,Yes,GoFundMe,5.29,Yes,Adults,Events,63
3324,Synchronized heuristic capability,Rollins Ltd,Startup,413548,361002,2023-05-21,2023-09-07,109,Active,1877,192.33,898.47,GBP,GoFundMe,Offline,Yes,36251,Europe,Southern Europe,Underdeveloped,Paraguay,East Catherinefurt,Steven Heath,1,dcameron@mendoza.com,391630,67.70121953,186,1.426410594,24.50062018,No,Kickstarter,7.02,Yes,Adults,Grants,506
3325,Right-sized mission-critical superstructure,Tran Inc,Climate,353138,264905,2023-07-30,2023-12-29,152,Active,496,534.08,2035.4,AUD,Indiegogo,Hybrid,No,71798,Asia,South Asia,Underdeveloped,American Samoa,Sheltonville,Lisa Bailey,15,boyerjulia@yahoo.com,969087,56.22970308,399,1.556345468,44.43926929,Yes,JustGiving,19.62,Yes,Children,Subscription,555
3326,Team-oriented 24hour Internet solution,Lewis Inc,Startup,196345,96978,2022-10-21,2022-12-17,57,Cancelled,669,144.96,412.04,EUR,Kickstarter,Online,Yes,11384,Africa,North Africa,Developed,Thailand,Kelseyside,Karen Howard,1,schaefertimothy@jackson.com,404112,9.300226816,171,6.431719147,65.78583008,No,Kickstarter,12.47,Yes,Children,Grants,475
3327,Focused radical process improvement,Moon and Sons,Disaster Relief,423268,75653,2023-03-22,2023-06-17,87,Active,805,93.98,153.43,GBP,GoFundMe,Online,No,41584,North America,Canada,Developed,Mali,West Nathanview,Sara Lewis,25,uchavez@yahoo.com,195865,53.02191109,3,9.908627615,99.26984387,No,Kickstarter,7.45,Yes,Adults,Grants,76
3328,Face-to-face web-enabled functionalities,Parker-Williams,Disaster Relief,316389,76767,2023-10-29,2023-12-31,63,Completed,1532,50.11,239.05,GBP,GoFundMe,Offline,Yes,63957,South America,Chile,Underdeveloped,Singapore,West Sandyfort,Brianna Welch,17,cparsons@valenzuela.com,622109,38.75243271,345,1.4867574,5.560282665,No,Indiegogo,19.96,No,Adults,Events,236
3329,Managed neutral open architecture,Duncan-Ritter,Climate,101390,1415,2022-08-28,2022-10-16,49,Suspended,1263,1.12,4.36,GBP,JustGiving,Hybrid,No,87344,Europe,Southern Europe,Developed,Australia,New Sabrinaland,Brenda Herman,17,guerrajesse@wright.biz,490741,56.58113111,163,4.01553428,31.52857807,Yes,GoFundMe,26.01,Yes,Adults,Grants,761
3330,Proactive uniform budgetary management,Watson-Moore,Disaster Relief,56762,47251,2022-05-26,2022-08-26,92,Completed,71,665.51,2492.25,EUR,GoFundMe,Offline,No,12493,Africa,West Africa,Developed,Western Sahara,Moorehaven,Sabrina Morgan,5,allisonnunez@sanchez.net,249254,63.40910405,294,5.418316591,5.437549533,No,GoFundMe,6.13,Yes,Youth,Subscription,476
3331,Optional upward-trending moratorium,Simpson-Mitchell,Health,372614,258017,2022-07-10,2022-08-31,52,Active,1093,236.06,361.57,INR,JustGiving,Offline,No,88014,South America,Argentina,Underdeveloped,Isle of Man,Lake Keith,Maxwell Ramirez,9,veronica04@hotmail.com,378758,11.38023095,377,6.618068017,80.5250905,Yes,GoFundMe,13.15,Yes,Children,Events,560
3332,Multi-layered national customer loyalty,Kelley-Browning,Startup,295170,39315,2023-05-22,2023-09-17,118,Suspended,432,91.01,296.51,GBP,Kickstarter,Offline,No,59047,Asia,Southeast Asia,Developed,Anguilla,South Michael,Barry Olson,14,wallacesarah@kennedy.com,675027,76.18905114,301,6.183040876,95.12826,Yes,Indiegogo,5.96,No,Adults,Subscription,105
3333,Secured clear-thinking approach,Jones-Christian,Education,302384,282457,2023-12-31,2024-05-25,146,Completed,1533,184.25,819.31,USD,JustGiving,Offline,No,41715,North America,Canada,Developed,Bangladesh,Lake Robin,Barbara Clark,5,drodriguez@blair.biz,820420,36.67862699,40,0.54083652,71.98834494,No,GoFundMe,18.55,No,Children,Grants,612
3334,Face-to-face background hub,Aguilar PLC,Startup,290408,6624,2023-11-19,2024-04-29,162,Completed,1778,3.73,12.14,EUR,JustGiving,Hybrid,No,8172,Oceania,New Zealand,Developing,Marshall Islands,West Traceyville,John Shields,6,joseph13@martinez-kim.org,733639,15.13369428,156,7.645552424,76.85027529,No,Kickstarter,26.77,No,Adults,Crowdfunding,3
3335,Down-sized tertiary challenge,Turner-Miller,Education,129464,117954,2022-06-18,2022-11-07,142,Active,800,147.44,378.41,EUR,JustGiving,Offline,Yes,58029,North America,Canada,Underdeveloped,Kazakhstan,Richview,Linda Simpson,14,william03@owens.com,514268,9.479761168,467,7.474607811,70.43707411,Yes,Kickstarter,16.57,No,Elderly,Subscription,301
3336,Networked optimal core,Gallegos-Armstrong,Health,103265,47369,2024-04-01,2024-06-21,81,Cancelled,692,68.45,315.61,EUR,JustGiving,Hybrid,No,92573,Africa,East Africa,Developed,Morocco,Wrightton,Jessica Riggs,11,loganandrews@yahoo.com,112937,18.96929049,382,2.72430206,30.48077791,No,JustGiving,15.46,Yes,Youth,Grants,788
3337,Inverse impactful firmware,Thompson and Sons,Startup,254437,149368,2022-10-03,2022-12-28,86,Suspended,394,379.11,1581.77,GBP,Kickstarter,Hybrid,Yes,65995,Asia,East Asia,Developing,Dominica,Josephbury,Julie Martinez,24,hurleyapril@hotmail.com,234462,65.58674236,345,3.427867364,40.65626944,Yes,Kickstarter,5.36,Yes,Children,Subscription,39
3338,User-centric stable moderator,Stewart LLC,Startup,236286,82197,2023-09-03,2024-01-31,150,Active,1726,47.62,117.32,USD,Kickstarter,Hybrid,No,99305,South America,Chile,Underdeveloped,Northern Mariana Islands,Warnerville,Julie Dixon,0,ovasquez@bailey.com,99053,84.28353487,248,4.206074863,90.89133929,Yes,JustGiving,23.58,Yes,Children,Subscription,826
3339,Face-to-face client-driven capacity,Gonzalez Group,Startup,123713,38507,2022-11-24,2023-04-12,139,Active,496,77.64,246.17,EUR,Kickstarter,Hybrid,No,55966,Africa,East Africa,Underdeveloped,Guyana,Morenoburgh,George Miller,12,lindamurphy@gmail.com,784199,97.18615943,286,0.493651755,47.48677661,Yes,Indiegogo,14.95,No,Children,Subscription,373
3340,Face-to-face asynchronous definition,"Vasquez, Brown and Jennings",Education,187975,94969,2023-06-10,2023-08-04,55,Suspended,262,362.48,900.26,AUD,GoFundMe,Hybrid,No,19199,Oceania,Australia,Developing,United Arab Emirates,Kellerport,Andrew Jones,8,lori55@guerra.net,654948,0.253879241,290,5.999086668,87.20051087,Yes,JustGiving,22.4,No,Children,Subscription,228
3341,Synergistic transitional leverage,"Rubio, Salazar and Mathis",Health,423335,215812,2023-06-30,2023-08-26,57,Active,800,269.76,1160.29,USD,GoFundMe,Offline,No,45576,Africa,West Africa,Developed,Libyan Arab Jamahiriya,Angelashire,Mark Williams,6,ijones@hotmail.com,651259,59.42589669,341,1.295900603,76.94618027,No,Kickstarter,18.61,Yes,Adults,Events,149
3342,Managed secondary matrices,Orr and Sons,Education,443200,343190,2023-04-10,2023-05-31,51,Completed,467,734.88,3539.72,AUD,Kickstarter,Offline,Yes,45111,South America,Brazil,Underdeveloped,Congo,Alexanderfurt,Bonnie Gibbs,22,kharris@gmail.com,592411,78.60319109,143,0.115903455,79.18777937,Yes,Kickstarter,25.17,No,Youth,Crowdfunding,684
3343,Secured multi-state Internet solution,Crosby-Hopkins,Startup,217983,108764,2024-03-07,2024-07-19,134,Completed,721,150.85,465.46,INR,Kickstarter,Hybrid,Yes,85307,Africa,West Africa,Developing,Guinea-Bissau,South Matthew,Tracy Summers,21,jimmy18@yahoo.com,975971,11.07614328,144,0.040755676,41.88283967,Yes,Kickstarter,2.94,No,Youth,Crowdfunding,866
3344,Total content-based data-warehouse,Adams Group,Climate,130201,97905,2022-10-09,2023-01-18,101,Suspended,432,226.63,1019.15,INR,Kickstarter,Online,Yes,76737,South America,Argentina,Developing,Benin,New Robert,Teresa Carter,11,teresastrickland@gmail.com,973567,37.80293336,128,5.725268877,3.295640962,No,Indiegogo,18.32,Yes,Elderly,Crowdfunding,147
3345,Versatile analyzing standardization,Wilson LLC,Climate,158005,117623,2024-01-18,2024-04-16,89,Completed,1030,114.2,290.85,GBP,JustGiving,Offline,Yes,47323,Oceania,Australia,Developed,Haiti,Douglasburgh,Brian Foley,16,dennis90@hotmail.com,500427,10.98732748,360,7.1906454,13.69917075,No,Kickstarter,23.81,No,Children,Subscription,435
3346,Up-sized web-enabled initiative,Wallace-Young,Disaster Relief,41793,36612,2022-07-18,2022-12-01,136,Cancelled,1237,29.6,106.53,AUD,Indiegogo,Online,Yes,30725,Europe,Northern Europe,Underdeveloped,Senegal,North Tiffany,Terri Perez,12,jamespeterson@rosales.net,597672,50.18344038,437,9.504776239,81.77896205,No,JustGiving,15.48,No,Elderly,Grants,411
3347,Devolved national database,Baker Ltd,Disaster Relief,81152,9321,2022-07-09,2022-11-25,139,Suspended,582,16.02,27.81,USD,GoFundMe,Online,No,78380,Europe,Southern Europe,Underdeveloped,Honduras,Port Brandon,Travis Davila,17,imiller@jacobs.com,549237,91.17832395,220,2.559526828,8.383512597,Yes,GoFundMe,2.7,No,Adults,Grants,56
3348,Intuitive background utilization,"Adams, Walters and Lyons",Startup,212735,33948,2022-06-18,2022-07-21,33,Cancelled,708,47.95,212.23,AUD,GoFundMe,Online,Yes,84200,Africa,East Africa,Underdeveloped,Uzbekistan,South Mathew,Richard Gibson,9,jsims@knox-moore.biz,13291,33.95747647,426,3.899225774,8.761468247,Yes,GoFundMe,11.81,Yes,Elderly,Grants,295
3349,Assimilated secondary collaboration,Christensen-Thomas,Arts,278744,98511,2023-07-25,2023-10-16,83,Active,1854,53.13,252.08,INR,Indiegogo,Online,No,36479,South America,Brazil,Developed,Czech Republic,Leeburgh,Alexandra Wilkins,1,rbright@sullivan-rivera.net,113035,95.72125171,25,3.596999074,67.27436227,Yes,Kickstarter,26.2,No,Adults,Subscription,68
3350,Organic scalable hub,"Turner, Middleton and Erickson",Health,143513,105188,2022-11-15,2023-05-03,169,Cancelled,1010,104.15,189.76,EUR,Kickstarter,Online,No,51909,Asia,East Asia,Underdeveloped,Solomon Islands,Michaelmouth,Ashley Webb,14,rgraham@cain-acosta.biz,529258,81.33496403,126,7.010431863,56.87765172,Yes,Indiegogo,4.52,No,Youth,Crowdfunding,709
3351,Switchable scalable Internet solution,Murray-Martin,Startup,45833,30698,2023-02-16,2023-07-17,151,Suspended,1843,16.66,41.33,INR,JustGiving,Offline,Yes,31081,Africa,East Africa,Underdeveloped,United Kingdom,Changton,Deanna Harris,17,jeffcook@lucas.com,736354,22.95822586,138,7.761606955,81.85157489,Yes,JustGiving,11.05,No,Adults,Crowdfunding,697
3352,Synchronized next generation superstructure,Davis-Hansen,Arts,47621,18735,2024-03-09,2024-04-28,50,Cancelled,176,106.45,288.02,USD,Kickstarter,Offline,Yes,98141,Oceania,New Zealand,Developed,Honduras,Lindseyport,Patrick Sanchez DDS,23,fmedina@gmail.com,860638,88.28850142,133,0.679961032,77.82754751,Yes,GoFundMe,11.49,No,Adults,Crowdfunding,521
3353,Right-sized leadingedge frame,"Martinez, Cochran and Fischer",Arts,392585,374346,2024-02-15,2024-08-08,175,Completed,452,828.2,3440.82,EUR,Indiegogo,Online,No,60662,Africa,East Africa,Developing,Afghanistan,Moonfurt,Andrea Allen,2,curtisjared@yahoo.com,64614,90.16174604,116,0.379747542,44.74846661,Yes,GoFundMe,5.38,No,Elderly,Grants,931
3354,Cross-group fault-tolerant adapter,"Spence, Merritt and Martin",Education,431400,233921,2024-04-03,2024-06-10,68,Cancelled,1559,150.05,288.51,USD,GoFundMe,Offline,Yes,93500,Asia,South Asia,Underdeveloped,Gibraltar,Lawrencetown,Angela Griffin,10,jasminenelson@fisher-hurley.com,577754,60.64765961,481,2.69468825,9.277012524,No,JustGiving,24.27,Yes,Elderly,Subscription,937
3355,Multi-lateral system-worthy conglomeration,"Parker, Daniel and Savage",Arts,278616,123670,2023-08-26,2023-10-18,53,Completed,1746,70.83,213.51,GBP,Kickstarter,Hybrid,Yes,15172,Oceania,New Zealand,Underdeveloped,Central African Republic,Port Miranda,Bianca Duncan,3,randallcruz@hotmail.com,764937,72.08886003,278,9.333959332,44.38061343,No,Kickstarter,27.26,No,Youth,Events,686
3356,Object-based upward-trending flexibility,"Ferguson, Martin and Conrad",Health,145656,104945,2022-11-20,2023-02-23,95,Active,597,175.79,544.86,EUR,GoFundMe,Offline,No,59236,Oceania,Australia,Underdeveloped,Suriname,Dennisbury,James Martin,18,nguyenkathryn@gmail.com,531075,70.10501241,312,6.320905718,77.7040083,No,Indiegogo,22.54,Yes,Elderly,Grants,637
3357,Triple-buffered scalable frame,Christensen Inc,Startup,80615,50954,2023-12-28,2024-03-27,90,Completed,102,499.55,2475.51,AUD,JustGiving,Hybrid,Yes,98759,South America,Brazil,Developed,Cuba,Wrighthaven,Kimberly Downs,21,amandapatel@hotmail.com,55358,29.45466639,84,8.576453726,37.81330302,Yes,GoFundMe,20.6,No,Adults,Grants,66
3358,Synergized object-oriented protocol,Wilson-Wood,Education,115872,58969,2023-11-17,2024-01-04,48,Completed,61,966.7,4758.93,GBP,JustGiving,Online,Yes,68852,Oceania,New Zealand,Developed,Bahamas,New Ashleystad,Diane Paul,16,garciamicheal@fisher.com,122832,11.79165196,132,4.470818861,40.85586914,Yes,JustGiving,8.89,No,Adults,Events,759
3359,Focused attitude-oriented process improvement,"Fowler, Garcia and Higgins",Disaster Relief,228942,85731,2023-02-12,2023-04-08,55,Active,1702,50.37,115.98,EUR,JustGiving,Offline,Yes,30297,North America,Mexico,Underdeveloped,Saint Pierre and Miquelon,Jonesberg,Christopher Carey,4,evansjoseph@lewis-cook.org,919676,58.2192683,423,2.797501038,15.70021786,Yes,Indiegogo,1.5,No,Elderly,Events,846
3360,Function-based transitional productivity,"Lynn, Bates and Barber",Disaster Relief,241413,155830,2022-07-10,2022-10-24,106,Suspended,641,243.1,469.16,AUD,Indiegogo,Online,Yes,4383,Europe,Western Europe,Developed,Comoros,New Lisa,Tiffany Stone,19,westgregory@duarte-lawrence.com,807482,27.69948532,500,6.328267513,97.16297586,Yes,GoFundMe,7.46,Yes,Youth,Crowdfunding,914
3361,Vision-oriented scalable archive,Nunez and Sons,Education,11714,5693,2022-07-05,2022-11-06,124,Completed,1690,3.37,10.49,INR,GoFundMe,Offline,No,15291,North America,USA,Developing,India,Jessicaview,Michael Rivera,3,justinjensen@mills.info,674075,85.72834216,356,5.987766081,80.94317312,No,GoFundMe,26.78,No,Children,Crowdfunding,861
3362,De-engineered needs-based groupware,Lewis-Martin,Disaster Relief,203295,175350,2023-02-08,2023-07-11,153,Cancelled,1799,97.47,329.18,INR,GoFundMe,Offline,Yes,90015,Europe,Western Europe,Developing,Namibia,Morriston,Joshua Duncan,22,kennethford@barrett.net,324653,99.27213322,295,0.000299211,49.604692,No,JustGiving,28.21,Yes,Elderly,Subscription,629
