Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
1415,Business-focused interactive artificial intelligence,Moore LLC,Disaster Relief,255396,51548,2023-12-27,2024-02-08,43,Cancelled,670,76.94,230.7,AUD,Indiegogo,Hybrid,No,45867,Europe,Western Europe,Underdeveloped,Tunisia,Lauratown,Lauren Coffey,19,victoria94@morris.com,542704,26.445195919490516,390,7.642190026012964,96.40482878967248,No,Indiegogo,13.52,No,Youth,Crowdfunding,245
1416,Ergonomic foreground challenge,"Alvarez, Brady and Clarke",Disaster Relief,63648,48635,2023-04-28,2023-06-14,47,Suspended,1729,28.13,137.6,USD,GoFundMe,Offline,Yes,19073,Europe,Western Europe,Developing,Ukraine,East Francesburgh,Sarah Green,6,ashley67@smith.org,111803,56.16652294555329,363,4.134002367235542,0.7503244818588328,Yes,Indiegogo,10.03,No,Adults,Subscription,474
1417,Centralized systematic interface,"Santana, Hart and Reyes",Arts,20377,12879,2023-01-02,2023-02-04,33,Completed,667,19.31,56.06,GBP,GoFundMe,Hybrid,Yes,51742,South America,Chile,Developed,Italy,West Clayton,John Robinson,22,davidtaylor@hotmail.com,523460,80.14659896053136,482,4.834774758064878,5.473266010365085,No,Kickstarter,27.32,No,Children,Crowdfunding,227
1418,Operative dynamic groupware,Pittman PLC,Education,85666,3203,2023-12-30,2024-02-29,61,Completed,786,4.08,19.58,EUR,JustGiving,Offline,No,40122,Europe,Southern Europe,Developed,Gabon,Lake Edward,Justin Hunt,19,petersonleroy@rodriguez-bell.info,638677,74.95409652228894,364,4.546596842096679,92.19743624323357,No,JustGiving,20.71,Yes,Children,Events,235
1419,Synergistic analyzing knowledgebase,Wallace-Moreno,Education,313359,181151,2023-02-28,2023-04-15,46,Active,1384,130.89,620.64,USD,Indiegogo,Hybrid,No,75750,North America,USA,Developing,Sri Lanka,Michaeltown,Zachary Buchanan,18,carlrodriguez@yahoo.com,488718,3.7160168308951635,324,3.0515217329285615,24.375627593761095,Yes,GoFundMe,28.97,Yes,Adults,Grants,236
1420,Adaptive leadingedge groupware,"Allen, Kelley and Jones",Startup,120652,55297,2023-10-01,2023-12-06,66,Suspended,1677,32.97,131.89,INR,Kickstarter,Offline,No,72118,Europe,Western Europe,Developing,French Polynesia,North Ericview,Michael Bean,0,cmartin@wells.com,910200,98.62916338389472,289,1.8645123942733854,52.97625260814497,Yes,Kickstarter,22.55,Yes,Elderly,Events,355
1421,Switchable full-range utilization,West Group,Climate,162758,155023,2022-11-12,2023-05-05,174,Cancelled,341,454.61,2099.04,EUR,JustGiving,Hybrid,Yes,13324,North America,Canada,Developed,Bolivia,North Scottview,Jared Zavala,20,gibsoneric@sullivan.com,872430,84.78138719250471,195,1.2649885153854978,10.348126090484143,Yes,Kickstarter,4.77,No,Adults,Subscription,133
1422,Upgradable incremental focus group,"Lee, Navarro and Smith",Education,415285,82017,2023-03-19,2023-08-30,164,Completed,124,661.43,1402.74,INR,Kickstarter,Hybrid,No,39593,Asia,East Asia,Developing,Mexico,Lake Martinmouth,Sharon Shea,15,johnbarton@yahoo.com,456014,21.190739711214135,218,6.467065952165875,2.627201932318801,Yes,GoFundMe,5.22,Yes,Children,Grants,576
1423,Customer-focused hybrid solution,Kelly-Johnson,Health,253398,136469,2022-09-30,2023-01-21,113,Active,195,699.84,1051.95,AUD,GoFundMe,Offline,Yes,88437,Africa,North Africa,Developed,Brazil,Walkerfort,Alexander Morris DDS,10,samanthaholland@guerrero.com,42985,26.592996128113388,485,9.548807885774197,91.74787483209111,No,GoFundMe,1.36,Yes,Adults,Grants,569
1424,Business-focused even-keeled product,"Martinez, Parks and Sutton",Health,226986,107686,2022-04-19,2022-07-28,100,Active,398,270.57,1161.95,GBP,GoFundMe,Offline,Yes,88981,Africa,East Africa,Developing,Libyan Arab Jamahiriya,Christyside,Sara Ross,0,jross@sandoval-hayes.com,73243,64.68822453736833,87,4.412276322069935,0.015338513259977038,No,JustGiving,2.94,No,Elderly,Grants,143
1425,Right-sized reciprocal software,Morris-Knox,Arts,13914,6644,2022-07-18,2022-11-09,114,Cancelled,630,10.55,44.98,INR,JustGiving,Offline,No,54437,Europe,Northern Europe,Underdeveloped,Saudi Arabia,South Michaelshire,Michelle Green,6,aolson@cox.biz,19769,87.59096806882177,277,7.949609032174597,98.25632301479918,Yes,JustGiving,4.46,No,Adults,Subscription,605
1426,Cross-group explicit flexibility,"Castaneda, Bryant and Pineda",Health,140952,74929,2024-04-01,2024-09-25,177,Completed,309,242.49,474.76,USD,Kickstarter,Hybrid,Yes,83483,Oceania,Australia,Underdeveloped,Finland,New Allison,Keith Henson,6,thorntonrebecca@yahoo.com,484438,92.20793669766513,103,9.30946265674417,15.111448358877034,Yes,Indiegogo,8.34,No,Youth,Subscription,948
1427,Centralized context-sensitive migration,Marsh-Whitaker,Arts,411301,21630,2022-06-30,2022-12-12,165,Suspended,676,32.0,141.29,GBP,Kickstarter,Online,Yes,74642,Africa,East Africa,Underdeveloped,Egypt,Tiffanyside,Teresa Williams,6,brandon80@daniels.com,247830,4.2780332187243975,408,6.820980199084129,11.696496894029396,No,JustGiving,8.41,Yes,Elderly,Crowdfunding,96
1428,User-friendly maximized monitoring,Rodriguez and Sons,Arts,261266,67243,2022-05-17,2022-07-21,65,Active,771,87.22,359.77,AUD,JustGiving,Online,Yes,83133,Asia,South Asia,Developing,Guadeloupe,Lake Matthew,Lisa Rivera,18,brian04@morrison-burnett.com,707324,72.0268948844118,296,8.824079444286468,32.39393689043079,Yes,JustGiving,27.1,No,Children,Subscription,835
1429,Exclusive web-enabled middleware,Ortiz Group,Disaster Relief,271086,27338,2023-11-27,2024-04-19,144,Completed,1504,18.18,51.51,INR,Indiegogo,Online,Yes,12800,Oceania,Melanesia,Developing,Central African Republic,South Sheilabury,Wanda Price,20,linda50@jordan.com,763637,62.74145365974836,251,9.608220241803341,18.880523937025153,No,Indiegogo,11.64,No,Youth,Events,448
1430,Profit-focused attitude-oriented budgetary management,"Howard, Delacruz and Davidson",Disaster Relief,17846,3606,2022-09-20,2022-11-30,71,Active,1757,2.05,6.28,GBP,Kickstarter,Offline,Yes,9913,Europe,Northern Europe,Underdeveloped,Papua New Guinea,Port Dylan,Brian Rice,25,youngcraig@hotmail.com,241849,29.66430258900753,32,5.83119727420252,56.07702759525043,No,Indiegogo,25.13,No,Youth,Subscription,211
1431,Horizontal client-driven interface,Meadows LLC,Arts,16150,10811,2023-03-18,2023-06-07,81,Completed,1137,9.51,37.28,AUD,Indiegogo,Offline,No,79912,Oceania,Australia,Developed,Macedonia,Hillmouth,Mr. Jesus Price,12,matthewgardner@gmail.com,527078,97.22647188652205,286,8.90292863503709,70.2213268349782,No,JustGiving,29.6,Yes,Elderly,Subscription,350
1432,Advanced impactful pricing structure,Campbell-Collins,Startup,294561,208549,2022-10-08,2023-03-22,165,Active,727,286.86,1288.83,EUR,JustGiving,Online,No,2913,Asia,Southeast Asia,Underdeveloped,Yemen,Ericbury,Ethan Davis,11,hansenhannah@henderson.com,136909,89.65532514931424,397,3.4874914685000524,27.417343430664186,No,Kickstarter,16.64,No,Children,Grants,142
1433,Horizontal uniform synergy,Jackson-Kirk,Health,139320,46416,2022-05-17,2022-07-22,66,Completed,1891,24.55,115.16,USD,Indiegogo,Offline,No,75777,South America,Brazil,Developing,San Marino,Gallowayshire,Ryan Kirk,9,ebonyibarra@hotmail.com,781946,90.27390901089703,87,2.1217903526049033,98.82063358622653,Yes,JustGiving,10.36,No,Elderly,Grants,922
1434,Focused dedicated open system,"Horton, Brown and Stephens",Climate,331313,146826,2023-11-29,2024-02-14,77,Suspended,1922,76.39,308.28,INR,JustGiving,Offline,No,35505,South America,Chile,Developing,Fiji,Victoriaville,Dana Ochoa,23,matthew45@gmail.com,253078,63.37053562134767,183,2.274864962839296,38.44032639642333,No,GoFundMe,3.36,Yes,Children,Crowdfunding,307
1435,Reactive empowering analyzer,Moore Inc,Climate,303011,260702,2023-04-21,2023-08-15,116,Suspended,1619,161.03,592.83,EUR,Kickstarter,Online,Yes,6944,Europe,Northern Europe,Developed,Greece,Rachelmouth,Alexis Rodriguez,18,karentaylor@rodriguez.com,348937,46.4107195525477,179,0.48416628956564955,47.13890975888631,Yes,JustGiving,25.69,Yes,Children,Events,280
1436,Total fault-tolerant initiative,Cabrera-Washington,Education,267050,139689,2023-07-30,2023-10-22,84,Cancelled,1395,100.14,367.67,USD,JustGiving,Online,Yes,16753,North America,Mexico,Underdeveloped,Martinique,New Nathanport,Wendy Simpson,10,patrick17@smith-hardy.com,23085,25.938869026551192,99,2.2167613540978106,78.48490313653039,No,GoFundMe,25.12,No,Adults,Grants,770
1437,Automated zero administration workforce,Wilson Inc,Arts,303397,114351,2022-05-04,2022-10-29,178,Active,454,251.87,811.07,GBP,GoFundMe,Hybrid,No,21201,Oceania,New Zealand,Developed,Niger,Lunaport,Jeffrey Monroe,22,thomas20@hotmail.com,645105,81.99158253959061,55,2.4485043531623276,53.53713316851314,No,Indiegogo,14.21,No,Children,Events,673
1438,Future-proofed background projection,Pierce PLC,Startup,367817,316715,2023-04-12,2023-05-18,36,Suspended,1493,212.13,746.88,USD,JustGiving,Online,Yes,78638,North America,Mexico,Underdeveloped,Anguilla,North Victoria,Antonio Diaz,20,dhernandez@yahoo.com,310770,70.91146009888175,95,9.384400006945645,18.37802948883578,No,Kickstarter,2.57,Yes,Adults,Crowdfunding,449
1439,Programmable responsive archive,Johnson-Evans,Health,256901,219105,2022-07-31,2022-12-27,149,Cancelled,608,360.37,1079.59,AUD,Indiegogo,Offline,No,62257,Oceania,Melanesia,Developed,Singapore,Port Leah,Bradley Wright,4,leedenise@yahoo.com,101910,30.774530138669544,209,0.8081153744337832,58.161341447632886,Yes,GoFundMe,8.61,No,Youth,Events,413
1440,Seamless uniform encoding,Watts Group,Climate,181687,50717,2024-01-02,2024-04-20,109,Suspended,1188,42.69,132.71,USD,Kickstarter,Offline,Yes,80472,South America,Brazil,Developing,Turkey,Hunterfort,Jennifer Turner,3,vjohnson@davis-kennedy.com,777464,16.148969634402377,416,4.619235055576722,74.43594228889829,No,Kickstarter,13.46,No,Adults,Grants,910
1441,Automated actuating attitude,"Schroeder, Smith and Welch",Climate,347765,69592,2022-04-23,2022-09-13,143,Suspended,176,395.41,1169.86,EUR,GoFundMe,Offline,Yes,96952,Africa,West Africa,Underdeveloped,Kyrgyz Republic,Charlesside,Alexis Smith,21,jameshernandez@sullivan.com,58392,30.26559966681367,257,1.2786534818453033,98.97670913911041,No,Indiegogo,11.55,Yes,Adults,Events,553
1442,User-centric multimedia analyzer,Buckley and Sons,Climate,318067,129463,2022-07-15,2022-09-04,51,Suspended,285,454.26,2077.78,AUD,GoFundMe,Offline,No,16788,Oceania,Melanesia,Developed,Sri Lanka,Lake Danielview,Sierra Tran,5,melissa64@yahoo.com,921019,44.423745650079795,270,8.7606556397861,62.62346590189124,No,Kickstarter,27.78,Yes,Adults,Crowdfunding,219
1443,Phased encompassing hardware,"Wagner, Williams and Wu",Arts,373271,336434,2023-01-26,2023-05-30,124,Active,1175,286.33,1342.94,INR,GoFundMe,Hybrid,No,56042,Asia,South Asia,Underdeveloped,Bhutan,Seanshire,Brian Burton,19,pscott@yahoo.com,460165,96.78692439114971,400,5.365781003653129,20.146388692725047,Yes,Indiegogo,24.25,No,Youth,Crowdfunding,747
1444,Innovative 5thgeneration emulation,Randall-Braun,Disaster Relief,2022,1760,2022-07-23,2022-12-10,140,Cancelled,72,24.44,52.65,AUD,GoFundMe,Hybrid,Yes,94872,North America,Canada,Developed,Saint Pierre and Miquelon,Marshallmouth,Kimberly Shepherd,25,josephjacobs@gonzalez.net,768289,83.32989253184307,73,9.20970745846007,25.514682100849395,Yes,Kickstarter,29.81,No,Children,Crowdfunding,290
1445,Automated even-keeled database,Graves Ltd,Health,236441,104424,2022-10-21,2023-01-27,98,Completed,138,756.7,3574.95,INR,Indiegogo,Offline,Yes,16963,Asia,East Asia,Underdeveloped,Saudi Arabia,East Danielleside,John Sosa,6,billy50@reyes-singh.biz,217586,63.803907941525026,496,0.32041390560742844,18.329054310632554,Yes,JustGiving,6.4,No,Elderly,Grants,311
1446,Triple-buffered foreground budgetary management,Valdez LLC,Climate,246780,50862,2023-05-19,2023-09-05,109,Suspended,1537,33.09,55.04,INR,JustGiving,Online,Yes,2972,South America,Argentina,Underdeveloped,San Marino,Jessicafurt,Bill Gonzalez,15,nathan19@gmail.com,283305,92.11700982566468,234,2.315214752737962,9.059955241693118,No,Kickstarter,8.28,No,Youth,Grants,702
1447,Multi-channeled modular functionalities,Sims-Cooper,Health,354502,142971,2023-07-16,2023-10-11,87,Active,1279,111.78,381.7,EUR,GoFundMe,Hybrid,Yes,35322,Oceania,Melanesia,Developed,Slovenia,Port Laura,Shane Wheeler,12,ysmith@fisher.com,111413,69.94112732202191,383,4.840876243201971,96.15004478460341,Yes,JustGiving,10.35,No,Children,Events,707
1448,Fully-configurable fault-tolerant projection,Thomas-Christian,Startup,179027,132355,2023-05-24,2023-09-14,113,Active,1870,70.78,309.74,AUD,Kickstarter,Hybrid,Yes,18009,North America,Mexico,Developing,Papua New Guinea,North Justinborough,Tracy Lane,17,curtis58@rivera.biz,966104,57.08361073398407,228,0.43617925561463045,50.58433577757917,No,GoFundMe,9.83,Yes,Youth,Subscription,886
1449,Cross-platform user-facing data-warehouse,Blanchard-Coleman,Health,262241,20371,2024-03-14,2024-05-13,60,Active,1095,18.6,79.08,USD,JustGiving,Offline,No,45577,Africa,North Africa,Developed,Sudan,West David,Catherine Solis,17,sharon28@barber.info,945018,93.727599767628,119,8.905935359723156,41.614038530768426,No,Indiegogo,3.89,Yes,Children,Events,714
1450,Reverse-engineered empowering firmware,Edwards-Trujillo,Startup,192674,130274,2023-07-01,2023-10-07,98,Suspended,1006,129.5,631.58,USD,JustGiving,Offline,No,72939,Oceania,Australia,Developed,Thailand,Port Christina,Shannon Ramsey,4,brandonacevedo@yahoo.com,932950,57.46899584896119,66,1.8240342364167061,40.75082136887301,No,Indiegogo,29.53,Yes,Children,Grants,447
1451,Object-based mobile adapter,Ortiz Group,Arts,161998,98902,2022-07-19,2023-01-10,175,Cancelled,1393,71.0,278.55,USD,Indiegogo,Offline,No,10598,South America,Chile,Developed,South Africa,Port Davidfort,Terri Walters,18,robinsonjames@hotmail.com,574939,41.01143601113987,144,7.0907426538993334,98.96482777689751,Yes,GoFundMe,20.09,Yes,Adults,Events,95
1452,Re-engineered zero tolerance encoding,"Johnston, Sexton and Mays",Climate,479721,202340,2023-12-26,2024-06-16,173,Suspended,118,1714.75,4751.14,EUR,JustGiving,Online,Yes,9266,Asia,Southeast Asia,Underdeveloped,Swaziland,South Taylorton,Ashley Martin,20,smcmillan@hotmail.com,552655,21.232245626936784,368,1.5891397851574307,92.37258866108,No,Kickstarter,29.77,Yes,Elderly,Crowdfunding,646
1453,Phased real-time website,Christian Group,Health,153457,41084,2023-08-19,2023-09-23,35,Suspended,660,62.25,219.2,INR,Kickstarter,Online,No,77379,North America,USA,Developed,Tuvalu,New Emily,Ruth Miller,14,antonio36@hotmail.com,951077,29.308325716723672,262,1.2397295636051164,76.64589410065065,No,JustGiving,20.68,Yes,Youth,Subscription,623
1454,Streamlined client-server intranet,"Garcia, Mora and Everett",Startup,412479,120428,2024-03-31,2024-07-26,117,Active,905,133.07,415.25,INR,JustGiving,Offline,Yes,52970,Africa,West Africa,Developed,Germany,Jensenchester,Shawn Martinez,18,whitakerjohn@lynch.com,165253,67.03926876469195,496,3.1885826868114817,49.69472374877657,No,GoFundMe,21.18,Yes,Adults,Events,598
1455,Synergistic executive secured line,Barajas Group,Startup,309434,190600,2024-04-06,2024-06-21,76,Cancelled,968,196.9,541.06,INR,Indiegogo,Online,No,93836,Europe,Southern Europe,Underdeveloped,Botswana,Port Roberthaven,Julie Campbell,4,andrew72@harrington.org,823232,49.566573142993185,427,1.3958899885191411,32.20736868209085,Yes,Indiegogo,28.84,No,Youth,Subscription,153
1456,Face-to-face secondary ability,"Powell, Palmer and Zimmerman",Disaster Relief,78868,42786,2022-08-29,2023-01-12,136,Cancelled,216,198.08,432.08,EUR,Kickstarter,Offline,Yes,84564,Oceania,Melanesia,Developing,United States of America,Lake Julie,Julie Li,22,clayton19@hunter.com,440523,74.61624236223483,283,0.6270752050086326,56.600323245822324,No,Kickstarter,6.5,No,Youth,Subscription,268
1457,Ameliorated even-keeled instruction set,"Montgomery, Williams and West",Startup,465079,358002,2024-01-25,2024-06-09,136,Cancelled,140,2557.16,9749.79,INR,JustGiving,Offline,No,81819,Europe,Western Europe,Developed,American Samoa,Latoyaview,Samantha Smith,17,mitchellelizabeth@hotmail.com,300557,95.82617026380373,427,4.004383430053139,47.89367548464786,Yes,GoFundMe,22.51,No,Children,Events,689
1458,Sharable responsive protocol,Williams-Lynch,Health,43513,19786,2022-05-19,2022-10-01,135,Suspended,1027,19.27,54.92,AUD,JustGiving,Online,Yes,19624,South America,Brazil,Developed,Finland,West Autumnland,James Guerrero,19,michaelellis@terry-simmons.info,408196,96.6516297867877,349,1.1111277971344868,32.4635531971736,No,GoFundMe,22.82,Yes,Children,Crowdfunding,536
1459,Automated composite contingency,Collier-Fritz,Education,424563,297788,2023-12-05,2024-05-08,155,Completed,1682,177.04,760.16,AUD,Indiegogo,Hybrid,Yes,2924,Asia,East Asia,Developed,India,Gonzalezton,Gloria Harris,6,qhernandez@gmail.com,961000,23.127867206525533,223,2.2220513862112012,30.14606069028939,Yes,Kickstarter,23.43,Yes,Elderly,Crowdfunding,62
1460,Balanced empowering contingency,Moore and Sons,Education,360332,159653,2023-04-29,2023-07-16,78,Completed,799,199.82,553.22,INR,Indiegogo,Hybrid,Yes,54037,North America,Mexico,Developing,Benin,East Lauren,Priscilla Mays MD,19,mitchellshawn@hotmail.com,431869,74.85534940581489,407,1.96614482586295,23.215397576488982,No,Kickstarter,10.84,Yes,Children,Subscription,334
1461,Persistent system-worthy matrices,Freeman Ltd,Climate,345234,99214,2023-11-02,2023-12-16,44,Suspended,1704,58.22,227.56,GBP,Kickstarter,Online,Yes,350,Oceania,Australia,Developing,Timor-Leste,Masonshire,Kevin Torres,12,bellamber@atkins-young.org,226889,44.4197319664587,213,0.8898988207215586,14.169498077753273,Yes,Indiegogo,1.72,Yes,Adults,Grants,573
1462,Face-to-face national artificial intelligence,Hogan Ltd,Startup,32515,1316,2024-02-15,2024-06-10,116,Suspended,59,22.31,55.55,GBP,GoFundMe,Online,Yes,91715,Asia,East Asia,Developing,Ukraine,South Cathy,Terri Norman,14,russelllee@henry.net,420284,98.53926248639993,185,5.25665732665153,22.329146377793798,Yes,GoFundMe,18.05,Yes,Youth,Crowdfunding,301
1463,Horizontal high-level system engine,Moore LLC,Disaster Relief,312257,196441,2022-04-14,2022-10-05,174,Active,558,352.04,968.16,INR,GoFundMe,Hybrid,No,5946,Europe,Southern Europe,Developing,Argentina,Kristintown,Philip Andrade Jr.,5,gilljennifer@pierce-robinson.com,786735,43.060414391204496,462,6.413359410950497,51.580037880865525,Yes,Kickstarter,9.91,Yes,Elderly,Events,114
1464,De-engineered demand-driven protocol,Taylor LLC,Health,392771,250328,2024-01-14,2024-05-15,122,Active,1954,128.11,416.5,GBP,GoFundMe,Offline,No,64680,Asia,South Asia,Developed,Central African Republic,East Markside,Dana Fuller,5,anita53@hotmail.com,90071,79.81094797664804,293,0.9524215017950299,98.32748822352109,No,JustGiving,8.85,Yes,Adults,Crowdfunding,177
1465,Synergistic actuating website,Peters-Flores,Climate,390491,362196,2023-05-31,2023-10-12,134,Cancelled,1895,191.13,788.9,INR,GoFundMe,Hybrid,Yes,6345,Europe,Southern Europe,Underdeveloped,Isle of Man,Adamsberg,Michael Barry,1,gtran@yahoo.com,239584,85.65571517215326,481,1.3624842340963528,5.977235040927709,No,Indiegogo,20.37,Yes,Youth,Crowdfunding,85
1466,Switchable local knowledge user,Peterson-Best,Disaster Relief,295234,228003,2023-04-01,2023-06-16,76,Suspended,1706,133.65,639.98,USD,Kickstarter,Online,Yes,44371,South America,Chile,Developed,Heard Island and McDonald Islands,Angelamouth,James Herrera PhD,0,jamie53@yahoo.com,431230,16.129785445922117,54,6.2247006710468,41.81269548573536,Yes,GoFundMe,4.47,Yes,Adults,Crowdfunding,291
1467,Upgradable didactic moratorium,Roberts Group,Startup,129886,71875,2023-09-05,2023-12-23,109,Active,344,208.94,439.06,EUR,Kickstarter,Offline,No,43194,Europe,Western Europe,Developed,Malta,Charlesstad,Nicholas Holder,17,savannah04@brown.com,942607,53.47428462660746,50,5.108992500841225,30.947139317685778,No,Kickstarter,14.09,Yes,Youth,Crowdfunding,693
